"Date","Time","Battery(%)","Note"
"06/12/2019","21:08:12","86","screen on, charge off"
"06/12/2019","21:08:51","86","screen off, charge off"
"06/12/2019","21:09:08","86","screen on, charge off"
"06/12/2019","21:09:44","86","screen off, charge off"
"06/12/2019","21:10:42","86","screen on, charge off"
"06/12/2019","21:13:34","86","screen off, charge off"
"06/12/2019","21:13:37","85","level changed, screen off, charge off"
"06/12/2019","21:14:09","85","screen on, charge off"
"06/12/2019","21:15:01","85","screen off, charge off"
"06/12/2019","21:16:33","85","screen on, charge off"
"06/12/2019","21:18:15","85","screen off, charge off"
"06/12/2019","21:21:05","85","screen on, charge off"
"06/12/2019","21:21:09","85","screen off, charge off"
"06/12/2019","21:26:53","85","screen on, charge off"
"06/12/2019","21:27:07","85","screen off, charge off"
"06/12/2019","21:38:03","85","screen on, charge off"
"06/12/2019","21:38:30","85","screen off, charge off"
"06/12/2019","21:49:00","85","screen on, charge off"
"06/12/2019","21:49:09","85","screen off, charge off"
"06/12/2019","21:51:07","85","screen on, charge off"
"06/12/2019","21:51:12","85","screen off, charge off"
"06/12/2019","21:51:16","84","level changed, screen off, charge off"
"06/12/2019","21:55:57","84","screen on, charge off"
"06/12/2019","21:56:39","84","screen off, charge off"
"06/12/2019","21:58:57","84","screen on, charge off"
"06/12/2019","21:59:07","84","screen off, charge off"
"06/12/2019","22:02:47","84","screen on, charge off"
"06/12/2019","22:03:00","84","screen off, charge off"
"06/12/2019","22:05:18","84","screen on, charge off"
"06/12/2019","22:05:20","84","screen off, charge off"
"06/12/2019","22:16:51","84","level changed, screen on, charge off"
"06/12/2019","22:17:04","84","screen off, charge off"
"06/12/2019","22:20:28","84","screen on, charge off"
"06/12/2019","22:20:51","84","screen off, charge off"
"06/12/2019","22:37:50","84","screen on, charge off"
"06/12/2019","22:37:57","84","screen off, charge off"
"06/12/2019","22:38:33","84","screen on, charge off"
"06/12/2019","22:38:44","84","screen off, charge off"
"06/12/2019","22:38:49","83","level changed, screen off, charge off"
"06/12/2019","22:48:12","83","screen on, charge off"
"06/12/2019","22:48:30","83","screen off, charge off"
"06/12/2019","22:58:55","83","screen on, charge off"
"06/12/2019","22:59:24","83","screen off, charge off"
"06/12/2019","23:05:19","83","screen on, charge off"
"06/12/2019","23:06:02","83","screen off, charge off"
"06/12/2019","23:07:06","83","screen on, charge off"
"06/12/2019","23:07:19","83","screen off, charge off"
"06/12/2019","23:07:30","83","screen on, charge off"
"06/12/2019","23:07:43","83","screen off, charge off"
"06/12/2019","23:08:12","83","screen on, charge off"
"06/12/2019","23:08:26","83","screen off, charge off"
"06/12/2019","23:11:58","83","screen on, charge off"
"06/12/2019","23:12:34","83","screen off, charge off"
"06/12/2019","23:12:38","82","level changed, screen off, charge off"
"06/12/2019","23:14:48","82","screen on, charge off"
"06/12/2019","23:14:59","82","screen off, charge off"
"06/12/2019","23:24:47","82","screen on, charge off"
"06/12/2019","23:25:40","82","screen off, charge off"
"06/12/2019","23:26:19","82","screen on, charge off"
"06/12/2019","23:26:30","82","screen off, charge off"
"06/12/2019","23:30:03","82","screen on, charge off"
"06/12/2019","23:31:04","82","screen off, charge off"
"06/12/2019","23:34:54","82","screen on, charge off"
"06/12/2019","23:35:06","82","screen off, charge off"
"06/12/2019","23:35:09","82","screen on, charge off"
"06/12/2019","23:35:50","82","screen off, charge off"
"06/12/2019","23:35:54","81","level changed, screen off, charge off"
"06/12/2019","23:35:57","81","screen on, charge off"
"06/12/2019","23:36:42","81","screen off, charge off"
"06/12/2019","23:36:50","81","screen on, charge off"
"06/12/2019","23:37:00","81","screen off, charge off"
"06/12/2019","23:37:04","81","screen on, charge off"
"06/12/2019","23:37:08","81","screen off, charge off"
"06/12/2019","23:37:34","81","screen on, charge off"
"06/12/2019","23:38:09","81","screen off, charge off"
"06/12/2019","23:38:10","81","screen on, charge off"
"06/12/2019","23:38:23","81","screen off, charge off"
"06/12/2019","23:39:25","81","screen on, charge off"
"06/12/2019","23:39:39","81","screen off, charge off"
"06/12/2019","23:39:44","81","screen on, charge off"
"06/12/2019","23:39:56","81","screen off, charge off"
"06/12/2019","23:40:20","81","screen on, charge off"
"06/12/2019","23:40:55","81","screen off, charge off"
"06/12/2019","23:42:26","80","level changed, screen off, charge off"
"06/12/2019","23:46:27","80","screen on, charge off"
"06/12/2019","23:46:41","80","screen off, charge off"
"06/12/2019","23:47:21","80","screen on, charge off"
"06/12/2019","23:47:34","80","screen off, charge off"
"06/12/2019","23:53:47","79","level changed, screen off, charge off"
"07/12/2019","07:02:03","78","level changed, screen off, charge off, device idle on"
"07/12/2019","08:12:33","77","level changed, screen off, charge off, device idle on"
"07/12/2019","10:01:24","76","level changed, screen off, charge off, device idle on"
"07/12/2019","10:04:37","76","screen on, charge off"
"07/12/2019","10:08:36","75","level changed, screen on, charge off"
"07/12/2019","10:13:37","74","level changed, screen on, charge off"
"07/12/2019","10:18:08","73","level changed, screen on, charge off"
"07/12/2019","10:23:09","72","level changed, screen on, charge off"
"07/12/2019","10:27:39","71","level changed, screen on, charge off"
"07/12/2019","10:32:14","71","screen off, charge off"
"07/12/2019","10:32:19","70","level changed, screen off, charge off"
"07/12/2019","10:32:37","70","level changed, screen on, charge off"
"07/12/2019","10:32:51","70","screen off, charge off"
"07/12/2019","10:34:00","70","screen on, charge off"
"07/12/2019","10:34:12","70","screen off, charge off"
"07/12/2019","10:48:13","69","level changed, screen off, charge off"
"07/12/2019","11:14:18","69","screen on, charge off"
"07/12/2019","11:14:25","69","screen off, charge off"
"07/12/2019","11:16:09","69","screen on, charge off"
"07/12/2019","11:16:20","69","screen off, charge off"
"07/12/2019","11:27:52","69","screen on, charge off"
"07/12/2019","11:28:03","69","screen off, charge off"
"07/12/2019","11:28:14","69","screen on, charge off"
"07/12/2019","11:28:25","69","screen off, charge off"
"07/12/2019","11:29:04","69","screen on, charge off"
"07/12/2019","11:29:16","69","screen off, charge off"
"07/12/2019","11:38:45","68","level changed, screen off, charge off"
"07/12/2019","12:10:35","68","screen on, charge off"
"07/12/2019","12:10:47","68","screen off, charge off"
"07/12/2019","12:18:17","68","screen on, charge off"
"07/12/2019","12:18:26","68","screen off, charge off"
"07/12/2019","12:25:39","68","screen on, charge off"
"07/12/2019","12:26:06","68","screen off, charge off"
"07/12/2019","12:28:20","68","screen on, charge off"
"07/12/2019","12:29:09","68","screen off, charge off"
"07/12/2019","12:31:16","67","level changed, screen off, charge off"
"07/12/2019","12:58:44","67","screen on, charge off"
"07/12/2019","12:59:22","67","screen off, charge off"
"07/12/2019","12:59:26","66","level changed, screen off, charge off"
"07/12/2019","13:09:18","66","screen on, charge off"
"07/12/2019","13:11:10","65","level changed, screen on, charge off"
"07/12/2019","13:13:09","65","screen off, charge off"
"07/12/2019","13:13:12","65","screen on, charge off"
"07/12/2019","13:13:23","65","screen off, charge off"
"07/12/2019","13:15:59","64","level changed, screen off, charge off"
"07/12/2019","13:18:19","64","screen on, charge off"
"07/12/2019","13:19:34","64","screen off, charge off"
"07/12/2019","13:19:39","63","level changed, screen off, charge off"
"07/12/2019","13:19:43","63","screen on, charge off"
"07/12/2019","13:21:22","63","screen off, charge off"
"07/12/2019","13:21:50","63","screen on, charge off"
"07/12/2019","13:22:01","63","screen off, charge off"
"07/12/2019","13:22:07","62","level changed, screen off, charge off"
"07/12/2019","13:27:53","61","level changed, screen off, charge off"
"07/12/2019","13:28:12","61","screen on, charge off"
"07/12/2019","13:28:29","61","screen off, charge off"
"07/12/2019","13:29:52","61","screen on, charge off"
"07/12/2019","13:30:01","61","screen off, charge off"
"07/12/2019","13:31:30","61","screen on, charge off"
"07/12/2019","13:31:43","61","screen off, charge off"
"07/12/2019","13:35:48","61","screen on, charge off"
"07/12/2019","13:35:52","61","screen off, charge off"
"07/12/2019","13:35:54","60","level changed, screen off, charge off"
"07/12/2019","13:36:27","60","screen on, charge off"
"07/12/2019","13:36:38","60","screen off, charge off"
"07/12/2019","13:58:31","60","screen on, charge off"
"07/12/2019","13:58:42","60","screen off, charge off"
"07/12/2019","14:15:54","58","level changed, screen off, charge off"
"07/12/2019","14:18:10","58","screen on, charge off"
"07/12/2019","14:18:19","58","screen off, charge off"
"07/12/2019","14:25:40","58","screen on, charge off"
"07/12/2019","14:25:43","58","screen off, charge off"
"07/12/2019","14:26:49","58","screen on, charge off"
"07/12/2019","14:26:57","58","screen off, charge off"
"07/12/2019","14:53:46","58","screen on, charge off"
"07/12/2019","14:56:45","57","level changed, screen on, charge off"
"07/12/2019","14:59:34","57","screen off, charge off"
"07/12/2019","15:00:43","57","screen on, charge off"
"07/12/2019","15:01:21","57","screen off, charge off"
"07/12/2019","15:02:33","57","screen on, charge off"
"07/12/2019","15:02:44","57","screen off, charge off"
"07/12/2019","15:05:26","56","level changed, screen off, charge off"
"07/12/2019","15:09:03","56","screen on, charge off"
"07/12/2019","15:09:34","56","screen off, charge off"
"07/12/2019","15:11:36","56","screen on, charge off"
"07/12/2019","15:12:58","56","screen off, charge off"
"07/12/2019","15:13:19","56","screen on, charge off"
"07/12/2019","15:14:07","56","screen off, charge off"
"07/12/2019","15:14:10","56","screen on, charge off"
"07/12/2019","15:20:41","55","level changed, screen on, charge off"
"07/12/2019","15:25:52","55","screen off, charge off"
"07/12/2019","15:26:50","55","screen on, charge off"
"07/12/2019","15:27:01","55","screen off, charge off"
"07/12/2019","15:27:24","55","screen on, charge off"
"07/12/2019","15:27:36","55","screen off, charge off"
"07/12/2019","15:27:43","55","screen on, charge off"
"07/12/2019","15:30:17","55","screen off, charge off"
"07/12/2019","15:32:22","55","screen on, charge off"
"07/12/2019","15:32:36","55","screen off, charge off"
"07/12/2019","15:32:59","55","screen on, charge off"
"07/12/2019","15:33:11","55","screen off, charge off"
"07/12/2019","15:33:32","55","screen on, charge off"
"07/12/2019","15:33:44","55","screen off, charge off"
"07/12/2019","15:34:18","54","level changed, screen off, charge off"
"07/12/2019","15:34:31","54","screen on, charge off"
"07/12/2019","15:36:26","54","screen off, charge off"
"07/12/2019","15:38:08","54","screen on, charge off"
"07/12/2019","15:38:34","54","screen off, charge off"
"07/12/2019","15:39:43","54","screen on, charge off"
"07/12/2019","15:41:04","54","screen off, charge off"
"07/12/2019","15:43:55","52","level changed, screen off, charge off"
"07/12/2019","15:45:18","52","screen on, charge off"
"07/12/2019","15:45:47","52","screen off, charge off"
"07/12/2019","15:45:54","52","screen on, charge off"
"07/12/2019","15:46:06","52","screen off, charge off"
"07/12/2019","15:46:14","52","screen on, charge off"
"07/12/2019","15:46:28","52","screen off, charge off"
"07/12/2019","15:46:46","52","screen on, charge off"
"07/12/2019","15:46:58","52","screen off, charge off"
"07/12/2019","15:46:58","52","screen on, charge off"
"07/12/2019","15:48:32","52","screen off, charge off"
"07/12/2019","15:48:33","52","screen on, charge off"
"07/12/2019","15:50:21","52","screen off, charge off"
"07/12/2019","15:50:29","52","screen on, charge off"
"07/12/2019","15:52:02","52","screen off, charge off"
"07/12/2019","15:52:22","52","screen on, charge off"
"07/12/2019","15:52:56","52","screen off, charge off"
"07/12/2019","15:55:31","52","screen on, charge off"
"07/12/2019","15:56:13","52","screen off, charge off"
"07/12/2019","15:57:12","52","screen on, charge off"
"07/12/2019","15:57:42","51","level changed, screen on, charge off"
"07/12/2019","16:13:14","50","level changed, screen on, charge off"
"07/12/2019","16:17:52","50","screen off, charge off"
"07/12/2019","16:36:37","50","screen on, charge off"
"07/12/2019","16:36:45","50","screen off, charge off"
"07/12/2019","16:36:59","50","screen on, charge off"
"07/12/2019","16:37:21","50","screen off, charge off"
"07/12/2019","16:38:56","50","screen on, charge off"
"07/12/2019","16:39:35","50","screen off, charge off"
"07/12/2019","16:39:56","50","screen on, charge off"
"07/12/2019","16:40:11","50","screen off, charge off"
"07/12/2019","16:40:30","50","screen on, charge off"
"07/12/2019","16:40:45","50","screen off, charge off"
"07/12/2019","16:45:49","50","screen on, charge off"
"07/12/2019","16:46:16","50","screen off, charge off"
"07/12/2019","16:55:12","49","level changed, screen off, charge off"
"07/12/2019","16:58:04","49","screen on, charge off"
"07/12/2019","16:58:46","49","screen off, charge off"
"07/12/2019","16:59:50","49","level changed, screen on, charge off"
"07/12/2019","17:01:12","49","screen off, charge off"
"07/12/2019","17:21:26","48","level changed, screen off, charge off"
"07/12/2019","17:23:15","48","screen on, charge off"
"07/12/2019","17:23:18","48","screen off, charge off"
"07/12/2019","17:29:06","48","screen on, charge off"
"07/12/2019","17:29:48","48","screen off, charge off"
"07/12/2019","17:38:59","48","screen on, charge off"
"07/12/2019","17:39:12","48","screen off, charge off"
"07/12/2019","17:42:52","48","screen on, charge off"
"07/12/2019","17:43:10","48","screen off, charge off"
"07/12/2019","17:43:11","48","screen on, charge off"
"07/12/2019","17:45:31","48","screen off, charge off"
"07/12/2019","17:45:35","47","level changed, screen off, charge off"
"07/12/2019","17:49:01","47","screen on, charge off"
"07/12/2019","17:52:01","46","level changed, screen on, charge off"
"07/12/2019","17:56:32","45","level changed, screen on, charge off"
"07/12/2019","17:57:45","45","screen off, charge off"
"07/12/2019","17:58:13","45","screen on, charge off"
"07/12/2019","17:58:23","45","screen off, charge off"
"07/12/2019","18:38:46","45","screen on, charge off"
"07/12/2019","18:38:58","45","screen off, charge off"
"07/12/2019","18:39:56","45","screen on, charge off"
"07/12/2019","18:41:26","44","level changed, screen on, charge off"
"07/12/2019","18:44:27","44","screen off, charge off"
"07/12/2019","18:44:32","44","screen on, charge off"
"07/12/2019","18:45:02","44","screen off, charge off"
"07/12/2019","18:55:21","44","screen on, charge off"
"07/12/2019","18:55:51","43","level changed, screen on, charge off"
"07/12/2019","18:56:10","43","screen off, charge off"
"07/12/2019","18:57:03","43","screen on, charge off"
"07/12/2019","18:57:56","43","screen off, charge off"
"07/12/2019","19:01:19","43","screen on, charge off"
"07/12/2019","19:01:32","43","screen off, charge off"
"07/12/2019","19:01:41","43","screen on, charge off"
"07/12/2019","19:06:41","43","screen off, charge off"
"07/12/2019","19:06:44","43","level changed, screen on, charge off"
"07/12/2019","19:06:58","43","screen off, charge off"
"07/12/2019","19:08:12","43","screen on, charge off"
"07/12/2019","19:08:25","43","screen off, charge off"
"07/12/2019","19:29:22","43","screen on, charge off"
"07/12/2019","19:29:46","43","screen off, charge off"
"07/12/2019","19:29:52","42","level changed, screen off, charge off"
"07/12/2019","19:34:48","42","screen on, charge off"
"07/12/2019","19:35:14","42","screen off, charge off"
"07/12/2019","19:35:26","42","screen on, charge off"
"07/12/2019","19:35:39","42","screen off, charge off"
"07/12/2019","19:36:24","42","screen on, charge off"
"07/12/2019","19:36:36","42","screen off, charge off"
"07/12/2019","19:37:21","42","screen on, charge off"
"07/12/2019","19:38:28","42","screen off, charge off"
"07/12/2019","19:38:42","42","screen on, charge off"
"07/12/2019","19:39:08","42","screen off, charge off"
"07/12/2019","19:39:47","42","screen on, charge off"
"07/12/2019","19:40:17","42","level changed, screen off, charge off"
"07/12/2019","19:40:18","42","screen on, charge off"
"07/12/2019","19:40:26","42","screen off, charge off"
"07/12/2019","19:40:46","41","level changed, screen off, charge off"
"07/12/2019","19:41:37","41","screen on, charge off"
"07/12/2019","19:42:22","41","screen off, charge off"
"07/12/2019","19:44:19","41","screen on, charge off"
"07/12/2019","19:45:27","41","screen off, charge off"
"07/12/2019","19:54:07","41","screen on, charge off"
"07/12/2019","19:54:36","41","screen off, charge off"
"07/12/2019","19:57:01","41","screen on, charge off"
"07/12/2019","19:57:21","41","screen off, charge off"
"07/12/2019","19:57:26","40","level changed, screen off, charge off"
"07/12/2019","19:57:34","40","screen on, charge off"
"07/12/2019","19:59:58","40","screen off, charge off"
"07/12/2019","20:03:11","40","screen on, charge off"
"07/12/2019","20:03:41","39","level changed, screen on, charge off"
"07/12/2019","20:05:18","39","screen off, charge off"
"07/12/2019","20:26:36","39","level changed, screen on, charge off"
"07/12/2019","20:27:12","39","screen off, charge off"
"07/12/2019","20:28:44","39","screen on, charge off"
"07/12/2019","20:28:52","39","screen off, charge off"
"07/12/2019","20:30:04","38","level changed, screen off, charge off"
"07/12/2019","20:30:32","38","screen on, charge off"
"07/12/2019","20:30:46","38","screen off, charge off"
"07/12/2019","20:37:06","38","screen on, charge off"
"07/12/2019","20:37:15","38","screen off, charge off"
"07/12/2019","21:19:28","38","screen on, charge off"
"07/12/2019","21:20:28","38","level changed, screen off, charge off"
"07/12/2019","21:46:49","37","level changed, screen off, charge off"
"07/12/2019","21:59:38","37","screen on, charge off"
"07/12/2019","22:00:50","37","screen off, charge off"
"07/12/2019","22:15:49","37","screen on, charge off"
"07/12/2019","22:16:01","37","screen off, charge off"
"07/12/2019","22:25:07","37","screen on, charge off"
"07/12/2019","22:25:19","37","screen off, charge off"
"07/12/2019","22:25:21","36","level changed, screen off, charge off"
"07/12/2019","22:26:21","36","screen on, charge off"
"07/12/2019","22:26:33","36","screen off, charge off"
"07/12/2019","23:22:46","36","screen on, charge off"
"07/12/2019","23:24:46","35","level changed, screen on, charge off"
"07/12/2019","23:29:47","34","level changed, screen on, charge off"
"07/12/2019","23:34:18","33","level changed, screen on, charge off"
"07/12/2019","23:39:18","32","level changed, screen on, charge off"
"07/12/2019","23:41:15","32","screen off, charge off"
"07/12/2019","23:41:53","32","screen on, charge off"
"07/12/2019","23:42:30","32","screen off, charge off"
"07/12/2019","23:45:28","32","screen on, charge off"
"07/12/2019","23:45:40","32","screen off, charge off"
"07/12/2019","23:48:11","32","screen on, charge off"
"07/12/2019","23:48:34","32","screen off, charge off"
"07/12/2019","23:48:38","31","level changed, screen off, charge off"
"08/12/2019","04:09:27","30","level changed, screen off, charge off, device idle on"
"08/12/2019","06:44:05","29","level changed, screen off, charge off, device idle on"
"08/12/2019","09:44:39","28","level changed, screen off, charge off, device idle on"
"08/12/2019","10:04:50","27","level changed, screen off, charge off, device idle on"
"08/12/2019","10:30:30","27","screen on, charge off"
"08/12/2019","10:31:26","26","level changed, screen on, charge off"
"08/12/2019","10:36:27","25","level changed, screen on, charge off"
"08/12/2019","10:41:28","24","level changed, screen on, charge off"
"08/12/2019","10:44:33","24","screen off, charge off"
"08/12/2019","10:44:34","24","screen on, charge off"
"08/12/2019","10:46:28","23","level changed, screen on, charge off"
"08/12/2019","10:51:59","22","level changed, screen on, charge off"
"08/12/2019","10:56:30","21","level changed, screen on, charge off"
"08/12/2019","11:01:01","20","level changed, screen on, charge off"
"08/12/2019","11:05:01","19","level changed, screen on, charge off"
"08/12/2019","11:07:32","18","level changed, screen on, charge off"
"08/12/2019","11:11:32","17","level changed, screen on, charge off"
"08/12/2019","11:15:33","16","level changed, screen on, charge off"
"08/12/2019","11:19:34","15","level changed, screen on, charge off"
"08/12/2019","11:23:35","14","level changed, screen on, charge off"
"08/12/2019","11:24:16","14","screen off, charge off"
"08/12/2019","11:26:25","14","screen on, charge off"
"08/12/2019","11:27:16","14","screen off, charge off"
"08/12/2019","11:27:50","14","level changed, screen on, charge off"
"08/12/2019","11:28:50","13","level changed, screen on, charge off"
"08/12/2019","11:31:38","13","screen off, charge off"
"08/12/2019","11:32:04","13","screen on, charge off"
"08/12/2019","11:32:06","13","screen off, charge off"
"08/12/2019","11:32:13","13","screen on, charge off"
"08/12/2019","11:32:25","13","screen off, charge off"
"08/12/2019","11:32:42","13","level changed, screen on, charge on"
"08/12/2019","11:32:53","13","level changed, screen off, charge on"
"08/12/2019","11:33:46","14","level changed, screen off, charge on"
"08/12/2019","11:34:47","15","level changed, screen off, charge on"
"08/12/2019","11:35:55","16","level changed, screen off, charge on"
"08/12/2019","11:36:42","17","level changed, screen off, charge on"
"08/12/2019","11:37:38","18","level changed, screen off, charge on"
"08/12/2019","11:38:42","19","level changed, screen off, charge on"
"08/12/2019","11:39:24","20","level changed, screen off, charge on"
"08/12/2019","11:40:43","21","level changed, screen off, charge on"
"08/12/2019","11:41:26","22","level changed, screen off, charge on"
"08/12/2019","11:42:13","23","level changed, screen off, charge on"
"08/12/2019","11:43:25","24","level changed, screen off, charge on"
"08/12/2019","11:44:06","25","level changed, screen off, charge on"
"08/12/2019","11:45:24","26","level changed, screen off, charge on"
"08/12/2019","11:46:06","27","level changed, screen off, charge on"
"08/12/2019","11:47:23","28","level changed, screen off, charge on"
"08/12/2019","11:48:06","29","level changed, screen off, charge on"
"08/12/2019","11:48:49","30","level changed, screen off, charge on"
"08/12/2019","11:49:47","31","level changed, screen off, charge on"
"08/12/2019","11:50:40","32","level changed, screen off, charge on"
"08/12/2019","11:51:38","33","level changed, screen off, charge on"
"08/12/2019","11:52:38","34","level changed, screen off, charge on"
"08/12/2019","11:53:34","35","level changed, screen off, charge on"
"08/12/2019","11:54:39","36","level changed, screen off, charge on"
"08/12/2019","11:55:30","37","level changed, screen off, charge on"
"08/12/2019","11:56:31","38","level changed, screen off, charge on"
"08/12/2019","11:57:23","39","level changed, screen off, charge on"
"08/12/2019","11:58:31","40","level changed, screen off, charge on"
"08/12/2019","11:59:15","41","level changed, screen off, charge on"
"08/12/2019","12:00:17","42","level changed, screen off, charge on"
"08/12/2019","12:01:15","43","level changed, screen off, charge on"
"08/12/2019","12:01:39","43","level changed, screen on, charge on"
"08/12/2019","12:02:53","44","level changed, screen on, charge on"
"08/12/2019","12:03:03","44","level changed, screen off, charge on"
"08/12/2019","12:04:01","45","level changed, screen off, charge on"
"08/12/2019","12:05:03","46","level changed, screen off, charge on"
"08/12/2019","12:05:03","46","screen on, charge on"
"08/12/2019","12:05:07","46","level changed, screen off, charge on"
"08/12/2019","12:06:06","47","level changed, screen off, charge on"
"08/12/2019","12:07:04","48","level changed, screen off, charge on"
"08/12/2019","12:08:06","49","level changed, screen off, charge on"
"08/12/2019","12:08:23","49","level changed, screen on, charge on"
"08/12/2019","12:08:33","49","level changed, screen off, charge on"
"08/12/2019","12:09:04","50","level changed, screen off, charge on"
"08/12/2019","12:10:13","51","level changed, screen off, charge on"
"08/12/2019","12:11:20","52","level changed, screen off, charge on"
"08/12/2019","12:13:40","54","level changed, screen off, charge on"
"08/12/2019","12:14:45","55","level changed, screen off, charge on"
"08/12/2019","12:16:04","56","level changed, screen off, charge on"
"08/12/2019","12:17:03","56","level changed, screen on, charge on"
"08/12/2019","12:17:09","56","level changed, screen off, charge on"
"08/12/2019","12:17:14","57","level changed, screen off, charge on"
"08/12/2019","12:17:35","57","level changed, screen on, charge on"
"08/12/2019","12:17:44","57","unplug, screen on"
"08/12/2019","12:23:14","56","level changed, screen on, charge off"
"08/12/2019","12:28:15","55","level changed, screen on, charge off"
"08/12/2019","12:32:46","54","level changed, screen on, charge off"
"08/12/2019","12:33:17","54","screen off, charge off"
"08/12/2019","13:36:32","52","level changed, screen off, charge off, device idle on"
"08/12/2019","13:37:56","52","screen on, charge off"
"08/12/2019","13:37:59","52","screen off, charge off"
"08/12/2019","13:42:07","52","screen on, charge off"
"08/12/2019","13:42:13","52","screen off, charge off"
"08/12/2019","14:02:33","52","screen on, charge off"
"08/12/2019","14:02:46","52","screen off, charge off"
"08/12/2019","14:13:54","52","screen on, charge off"
"08/12/2019","14:23:56","51","level changed, screen on, charge off"
"08/12/2019","14:32:28","50","level changed, screen on, charge off"
"08/12/2019","14:33:54","50","screen off, charge off"
"08/12/2019","14:39:31","50","screen on, charge off"
"08/12/2019","14:40:18","50","screen off, charge off"
"08/12/2019","14:41:28","50","screen on, charge off"
"08/12/2019","14:42:10","50","screen off, charge off"
"08/12/2019","14:46:35","50","screen on, charge off"
"08/12/2019","14:46:38","50","screen off, charge off"
"08/12/2019","15:22:20","49","level changed, screen off, charge off"
"08/12/2019","17:11:47","48","level changed, screen off, charge off"
"08/12/2019","17:18:51","48","screen on, charge off"
"08/12/2019","17:23:21","47","level changed, screen on, charge off"
"08/12/2019","17:28:22","46","level changed, screen on, charge off"
"08/12/2019","17:29:38","46","screen off, charge off"
"08/12/2019","17:30:08","46","screen on, charge off"
"08/12/2019","17:30:49","46","screen off, charge off"
"08/12/2019","17:35:22","46","screen on, charge off"
"08/12/2019","17:36:32","46","screen off, charge off"
"08/12/2019","17:39:14","46","screen on, charge off"
"08/12/2019","17:40:12","45","level changed, screen on, charge off"
"08/12/2019","17:40:30","45","screen off, charge off"
"08/12/2019","17:45:32","45","screen on, charge off"
"08/12/2019","17:46:42","45","screen off, charge off"
"08/12/2019","17:47:02","45","screen on, charge off"
"08/12/2019","17:47:05","45","screen off, charge off"
"08/12/2019","17:52:02","45","screen on, charge off"
"08/12/2019","17:52:14","45","screen off, charge off"
"08/12/2019","18:00:46","45","screen on, charge off"
"08/12/2019","18:00:48","45","screen off, charge off"
"08/12/2019","18:12:39","45","screen on, charge off"
"08/12/2019","18:12:50","45","screen off, charge off"
"08/12/2019","18:16:49","45","screen on, charge off"
"08/12/2019","18:16:51","45","screen off, charge off"
"08/12/2019","18:29:57","44","level changed, screen off, charge off"
"08/12/2019","18:31:23","44","screen on, charge off"
"08/12/2019","18:31:52","44","screen off, charge off"
"08/12/2019","18:32:05","44","screen on, charge off"
"08/12/2019","18:32:17","44","screen off, charge off"
"08/12/2019","18:41:46","44","screen on, charge off"
"08/12/2019","18:41:57","44","screen off, charge off"
"08/12/2019","18:47:55","44","screen on, charge off"
"08/12/2019","18:48:44","44","screen off, charge off"
"08/12/2019","18:49:30","43","level changed, screen off, charge off"
"08/12/2019","19:07:48","43","screen on, charge off"
"08/12/2019","19:10:18","42","level changed, screen on, charge off"
"08/12/2019","19:10:43","42","screen off, charge off"
"08/12/2019","19:36:51","42","screen on, charge off"
"08/12/2019","19:37:21","41","level changed, screen on, charge off"
"08/12/2019","19:44:10","41","screen off, charge off"
"08/12/2019","19:47:53","41","screen on, charge off"
"08/12/2019","19:48:23","40","level changed, screen on, charge off"
"08/12/2019","19:49:03","40","screen off, charge off"
"08/12/2019","19:49:08","40","screen on, charge off"
"08/12/2019","19:52:06","39","level changed, screen on, charge off"
"08/12/2019","19:55:50","39","screen off, charge off"
"08/12/2019","19:56:31","39","screen on, charge off"
"08/12/2019","19:56:36","39","screen off, charge off"
"08/12/2019","19:56:43","39","screen on, charge off"
"08/12/2019","19:56:51","39","screen off, charge off"
"08/12/2019","19:56:53","38","level changed, screen off, charge off"
"08/12/2019","21:13:51","38","screen on, charge off"
"08/12/2019","21:14:03","38","screen off, charge off"
"08/12/2019","21:14:05","38","screen on, charge off"
"08/12/2019","21:16:35","37","level changed, screen on, charge off"
"08/12/2019","21:21:36","36","level changed, screen on, charge off"
"08/12/2019","21:26:07","35","level changed, screen on, charge off"
"08/12/2019","21:29:35","35","screen off, charge off"
"08/12/2019","21:32:05","35","screen on, charge off"
"08/12/2019","21:32:24","35","screen off, charge off"
"08/12/2019","21:33:05","34","level changed, screen off, charge off"
"08/12/2019","21:34:20","34","screen on, charge off"
"08/12/2019","21:36:07","34","screen off, charge off"
"08/12/2019","21:38:10","34","screen on, charge off"
"08/12/2019","21:40:15","34","screen off, charge off"
"08/12/2019","21:40:27","33","level changed, screen off, charge off"
"08/12/2019","22:22:19","33","screen on, charge off"
"08/12/2019","22:22:27","33","screen off, charge off"
"08/12/2019","23:00:05","33","screen on, charge off"
"08/12/2019","23:02:51","33","screen off, charge off"
"08/12/2019","23:02:54","32","level changed, screen off, charge off"
"08/12/2019","23:26:27","32","screen on, charge off"
"08/12/2019","23:26:30","32","screen off, charge off"
"08/12/2019","23:50:28","32","screen on, charge off"
"08/12/2019","23:50:40","32","screen off, charge off"
"08/12/2019","23:50:50","32","level changed, screen on, charge on"
"08/12/2019","23:51:01","32","level changed, screen off, charge on"
"08/12/2019","23:51:10","32","screen on, charge on"
"08/12/2019","23:51:21","33","level changed, screen on, charge on"
"08/12/2019","23:51:25","33","screen off, charge on"
"08/12/2019","23:52:19","34","level changed, screen off, charge on"
