,Lat,Long,Time
6285,45.4152226,4.4042363,1546446061.999
6286,45.4171363,4.4068272,1546446077.999
6287,45.4207635,4.4113138,1546446104.0
6288,45.4236221,4.413593,1546446119.999
6289,45.4240203,4.4138656,1546446121.999
6290,45.4268144,4.4156827,1546446136.999
6291,45.430314,4.4165223,1546446152.999
6292,45.4334698,4.41773,1546446167.999
6293,45.4340843,4.4217592,1546446182.999
6294,45.4339993,4.422022,1546446183.999
6295,45.4329414,4.4265131,1546446200.999
6296,45.4342699,4.4298003,1546446216.999
6297,45.4359756,4.4332263,1546446232.999
6298,45.4366224,4.4357035,1546446242.999
6299,45.4367141,4.4396216,1546446257.999
6300,45.4359616,4.4433932,1546446272.999
6301,45.4369874,4.4474998,1546446288.999
6302,45.4383236,4.4517655,1546446302.999
6303,45.4384245,4.4520644,1546446303.999
